186000,5.68321e-05,
187000,5.47322e-05,
188000,5.27098e-05,
189000,5.07622e-05,
190000,4.88866e-05,
191000,4.70802e-05,
192000,4.53406e-05,
193000,4.36653e-05,
194000,4.20518e-05,
195000,4.0498e-05,
196000,3.90016e-05,
197000,3.75605e-05,
198000,3.61727e-05,
199000,3.48361e-05,
200000,3.35489e-05,
201000,3.23093e-05,
202000,3.11155e-05,
203000,2.99658e-05,
204000,2.88585e-05,
205000,2.77922e-05,
206000,2.67653e-05,
207000,2.57763e-05,
208000,2.48239e-05,
209000,2.39066e-05,
210000,2.30233e-05,
211000,2.21726e-05,
212000,2.13533e-05,
213000,2.05643e-05,
214000,1.98045e-05,
215000,1.90727e-05,
216000,1.8368e-05,
217000,1.76893e-05,
218000,1.70357e-05,
219000,1.64062e-05,
220000,1.58e-05,
221000,1.52162e-05,
222000,1.46539e-05,
223000,1.41125e-05,
224000,1.3591e-05,
225000,1.30888e-05,
226000,1.26052e-05,
227000,1.21394e-05,
228000,1.16909e-05,
229000,1.12589e-05,
230000,1.08429e-05,
231000,1.04423e-05,
232000,1.00564e-05,
233000,9.68484e-06,
234000,9.32698e-06,
235000,8.98235e-06,
236000,8.65046e-06,
237000,8.33082e-06,
238000,8.023e-06,
239000,7.72655e-06,
240000,7.44106e-06,
241000,7.16611e-06,
242000,6.90133e-06,
243000,6.64632e-06,
244000,6.40074e-06,
245000,6.16424e-06,
246000,5.93647e-06,
247000,5.71712e-06,
248000,5.50587e-06,
249000,5.30243e-06,
250000,5.1065e-06,
251000,4.91782e-06,
252000,4.73611e-06,
253000,4.56111e-06,
254000,4.39258e-06,
255000,4.23027e-06,
256000,4.07396e-06,
257000,3.92343e-06,
258000,3.77846e-06,
259000,3.63885e-06,
260000,3.50439e-06,
261000,3.37491e-06,
262000,3.2502e-06,
263000,3.13011e-06,
264000,3.01445e-06,
265000,2.90307e-06,
266000,2.7958e-06,
267000,2.6925e-06,
268000,2.59301e-06,
269000,2.4972e-06,
270000,2.40493e-06,
271000,2.31606e-06,
272000,2.23049e-06,
273000,2.14807e-06,
274000,2.0687e-06,
275000,1.99226e-06,
276000,1.91865e-06,
277000,1.84775e-06,
278000,1.77948e-06,
279000,1.71373e-06,
280000,1.65041e-06,
281000,1.58942e-06,
282000,1.5307e-06,
283000,1.47414e-06,
284000,1.41967e-06,
285000,1.36721e-06,
286000,1.31669e-06,
287000,1.26804e-06,
288000,1.22119e-06,
289000,1.17606e-06,
290000,1.13261e-06,
291000,1.09076e-06,
292000,1.05046e-06,
293000,1.01164e-06,
294000,9.74261e-07,
